id,Name,Fueltype,Technology,Set,Country,Capacity,lat,lon,DateIn,DateOut
mastr_SEE989591633753,mastr_SEE989591633753,Lignite,steam turbine,PP,DE,500.0,51.835981,14.453465,1984.0,
mastr_SEE923943268279,mastr_SEE923943268279,Lignite,steam turbine,PP,DE,500.0,51.835981,14.453465,1985.0,
mastr_SEE992841152355,mastr_SEE992841152355,Natural Gas,OCGT,PP,DE,37.104,52.230249,13.302107,1987.0,
mastr_SEE957496380690,mastr_SEE957496380690,Natural Gas,OCGT,PP,DE,37.104,52.230249,13.302107,1987.0,
mastr_SEE980421575656,mastr_SEE980421575656,Natural Gas,OCGT,PP,DE,37.104,52.230249,13.302107,1987.0,
mastr_SEE989393516094,mastr_SEE989393516094,Natural Gas,OCGT,PP,DE,37.104,52.230249,13.302107,1987.0,
mastr_SEE983877705974,mastr_SEE983877705974,Natural Gas,OCGT,PP,DE,38.34,52.230249,13.302107,1989.0,
mastr_SEE966331411864,mastr_SEE966331411864,Lignite,steam turbine,PP,DE,891.0,51.171753,12.379308,2000.0,
mastr_SEE984678893624,mastr_SEE984678893624,Lignite,steam turbine,PP,DE,2.4,51.25903,7.274631,2010.0,
mastr_SEE986713152253,mastr_SEE986713152253,Natural Gas,OCGT,PP,DE,28.5,48.697243,8.998993,1971.0,
mastr_SEE985052591884,mastr_SEE985052591884,Hard Coal,steam turbine,PP,DE,9.5,52.460648,13.504608,1964.0,2025.0
mastr_SEE993713255198,mastr_SEE993713255198,Natural Gas,OCGT,PP,DE,19.771,48.696984,8.998781,1981.0,
mastr_SEE994027750690,mastr_SEE994027750690,Natural Gas,OCGT,PP,DE,4.75,48.69777,8.999632,1971.0,
mastr_SEE928580946900,mastr_SEE928580946900,Natural Gas,OCGT,PP,DE,103.0,49.995105,8.396147,1999.0,
mastr_SEE924343365650,mastr_SEE924343365650,Natural Gas,OCGT,PP,DE,29.941,48.697055,8.999237,2013.0,
mastr_SEE933981809501,mastr_SEE933981809501,Oil,steam turbine,PP,DE,2.48,48.783795,11.415261,2017.0,
mastr_SEE918857857947,mastr_SEE918857857947,Natural Gas,OCGT,PP,DE,4.389270000000001,49.484984,8.425878,1995.0,
mastr_SEE936690179729,mastr_SEE936690179729,Natural Gas,OCGT,PP,DE,4.101,49.518404,8.480855,2017.0,
mastr_SEE988732347603,mastr_SEE988732347603,Natural Gas,OCGT,PP,DE,6.68,51.408863,7.48964,2014.0,
mastr_SEE935331195500,mastr_SEE935331195500,Natural Gas,OCGT,PP,DE,5.051,52.589551,11.871922,2011.0,
mastr_SEE951458309484,mastr_SEE951458309484,Natural Gas,OCGT,PP,DE,4.2,51.25448,6.786426,2012.0,
mastr_SEE911406649833,mastr_SEE911406649833,Natural Gas,OCGT,PP,DE,8.82,51.449487,7.277048,2019.0,
mastr_SEE974160274116,mastr_SEE974160274116,Natural Gas,OCGT,PP,DE,6.743,51.562813,6.577164,2013.0,
mastr_SEE985585573104,mastr_SEE985585573104,Natural Gas,OCGT,PP,DE,97.9,48.114,11.5555,1980.0,
mastr_SEE918397495210,mastr_SEE918397495210,Oil,steam turbine,PP,DE,2.5,48.114,11.5555,1980.0,
mastr_SEE995076509253,mastr_SEE995076509253,Natural Gas,OCGT,PP,DE,2.037,49.406977,8.649684,2023.0,
mastr_SEE900758207372,mastr_SEE900758207372,Natural Gas,OCGT,PP,DE,9.9,50.982836,10.283186,1993.0,2025.0
mastr_SEE952058615067,mastr_SEE952058615067,Natural Gas,OCGT,PP,DE,54.0,51.563281,6.57756,1996.0,
mastr_SEE971995083203,mastr_SEE971995083203,Natural Gas,OCGT,PP,DE,10.4,52.295023,10.521684,2014.0,
mastr_SEE986527746587,mastr_SEE986527746587,Natural Gas,OCGT,PP,DE,4.433,53.24364,10.40465,2021.0,
mastr_SEE920210530282,mastr_SEE920210530282,Natural Gas,OCGT,PP,DE,2.678,52.858557,11.153861,2020.0,
mastr_SEE934580367379,mastr_SEE934580367379,Natural Gas,OCGT,PP,DE,9.513,53.618167,10.223464,2014.0,
mastr_SEE966443422055,mastr_SEE966443422055,Natural Gas,OCGT,PP,DE,3.2442699999999998,51.181161,14.448353,2016.0,
mastr_SEE979860445705,mastr_SEE979860445705,Natural Gas,OCGT,PP,DE,3.2431900000000002,51.181161,14.448353,2016.0,
mastr_SEE930616545209,mastr_SEE930616545209,Natural Gas,OCGT,PP,DE,4.2,51.201463,6.696256,1994.0,
mastr_SEE953235539855,mastr_SEE953235539855,Natural Gas,OCGT,PP,DE,9.717,48.784035,9.22966,2018.0,
mastr_SEE951078548935,mastr_SEE951078548935,Natural Gas,OCGT,PP,DE,3.313,51.375876,6.416451,2017.0,
mastr_SEE974615285285,mastr_SEE974615285285,Natural Gas,OCGT,PP,DE,9.717,48.784035,9.22966,2018.0,
mastr_SEE972346658903,mastr_SEE972346658903,Natural Gas,OCGT,PP,DE,9.717,48.784035,9.22966,2018.0,
mastr_SEE982537985732,mastr_SEE982537985732,Natural Gas,OCGT,PP,DE,2.145,50.090639,8.200768,2013.0,2025.0
mastr_SEE999966551940,mastr_SEE999966551940,Natural Gas,OCGT,PP,DE,40.9,52.366822,13.112052,1996.0,
mastr_SEE925631744058,mastr_SEE925631744058,Natural Gas,OCGT,PP,DE,7.482,50.569061,9.681688,1982.0,
mastr_SEE938524367937,mastr_SEE938524367937,Natural Gas,OCGT,PP,DE,3.806,49.973083,8.315526,1983.0,
mastr_SEE930328935862,mastr_SEE930328935862,Natural Gas,OCGT,PP,DE,5.425,52.846869,8.065894,2008.0,
mastr_SEE964215288830,mastr_SEE964215288830,Natural Gas,OCGT,PP,DE,8.6,51.179112,6.839295,2012.0,
mastr_SEE904662075126,mastr_SEE904662075126,Natural Gas,OCGT,PP,DE,14.885,51.149521,13.975478,2014.0,
mastr_SEE989200392347,mastr_SEE989200392347,Natural Gas,OCGT,PP,DE,14.885,51.149035,13.975554,2014.0,
mastr_SEE995193729329,mastr_SEE995193729329,Natural Gas,OCGT,PP,DE,2.435,51.231478,10.532253,2014.0,
mastr_SEE943654760350,mastr_SEE943654760350,Natural Gas,OCGT,PP,DE,6.0,51.419768,8.809176,2014.0,
mastr_SEE951802406722,mastr_SEE951802406722,Natural Gas,OCGT,PP,DE,7.37765,52.264633,7.705494,2017.0,
mastr_SEE965444118547,mastr_SEE965444118547,Natural Gas,OCGT,PP,DE,5.319,52.264633,7.705494,2009.0,
mastr_SEE953291516968,mastr_SEE953291516968,Oil,steam turbine,PP,DE,3.75,48.277258,10.071636,2004.0,
mastr_SEE918679275202,mastr_SEE918679275202,Oil,steam turbine,PP,DE,3.75,48.277258,10.071636,2003.0,
mastr_SEE913950353716,mastr_SEE913950353716,Oil,steam turbine,PP,DE,2.5,51.225311,7.142821,2016.0,
mastr_SEE962527530913,mastr_SEE962527530913,Oil,steam turbine,PP,DE,2.5,51.225311,7.142821,2016.0,
mastr_SEE985796237000,mastr_SEE985796237000,Natural Gas,OCGT,PP,DE,23.5,52.033525,8.538522,1977.0,
mastr_SEE923308735804,mastr_SEE923308735804,Natural Gas,OCGT,PP,DE,3.459,51.316782,13.263414,2020.0,
mastr_SEE930673793902,mastr_SEE930673793902,Hard Coal,steam turbine,PP,DE,720.0,51.636945,7.619083,1981.0,
mastr_SEE945908806647,mastr_SEE945908806647,Hard Coal,steam turbine,PP,DE,435.0,51.549201,7.18396,1989.0,
mastr_SEE966920434281,mastr_SEE966920434281,Natural Gas,OCGT,PP,DE,50.1,54.805049,9.430341,2016.0,
mastr_SEE987355641686,mastr_SEE987355641686,Natural Gas,OCGT,PP,DE,4.262,49.477445,11.123915,2018.0,
mastr_SEE904901450776,mastr_SEE904901450776,Oil,steam turbine,PP,DE,2.48,52.06514,10.571657,2013.0,
mastr_SEE924235173530,mastr_SEE924235173530,Natural Gas,OCGT,PP,DE,6.41,49.666535,8.355354,1991.0,
mastr_SEE900100287427,mastr_SEE900100287427,Natural Gas,OCGT,PP,DE,6.41,49.666535,8.355354,1991.0,
mastr_SEE927762864230,mastr_SEE927762864230,Oil,steam turbine,PP,DE,2.066,51.340593,6.846534,2004.0,
mastr_SEE991711620727,mastr_SEE991711620727,Oil,steam turbine,PP,DE,2.066,51.340593,6.846534,2004.0,
mastr_SEE944363013409,mastr_SEE944363013409,Oil,steam turbine,PP,DE,2.066,51.340593,6.846534,2004.0,
mastr_SEE905405604160,mastr_SEE905405604160,Oil,steam turbine,PP,DE,2.066,51.340593,6.846534,2004.0,
mastr_SEE982487168186,mastr_SEE982487168186,Oil,steam turbine,PP,DE,2.066,51.340593,6.846534,2006.0,
mastr_SEE995605704487,mastr_SEE995605704487,Oil,steam turbine,PP,DE,2.066,51.340593,6.846534,2013.0,
mastr_SEE946744372112,mastr_SEE946744372112,Natural Gas,OCGT,PP,DE,53.6,50.096118,8.537975,2003.0,
mastr_SEE978888539755,mastr_SEE978888539755,Natural Gas,OCGT,PP,DE,45.0,51.760946,14.370314,1999.0,
mastr_SEE914989602134,mastr_SEE914989602134,Natural Gas,OCGT,PP,DE,49.8,50.091397,8.529953,2011.0,
mastr_SEE980327120226,mastr_SEE980327120226,Natural Gas,OCGT,PP,DE,146.3,48.114,11.5555,2021.0,
mastr_SEE976219797843,mastr_SEE976219797843,Natural Gas,OCGT,PP,DE,146.3,48.114,11.5555,2021.0,
mastr_SEE996720450723,mastr_SEE996720450723,Natural Gas,OCGT,PP,DE,127.6,48.114,11.5555,2004.0,
mastr_SEE969540726491,mastr_SEE969540726491,Natural Gas,OCGT,PP,DE,49.8,50.091397,8.529953,2011.0,
mastr_SEE903403809433,mastr_SEE903403809433,Natural Gas,OCGT,PP,DE,6.752,47.823008,10.052888,2011.0,
mastr_SEE952426062295,mastr_SEE952426062295,Natural Gas,OCGT,PP,DE,8.571,51.378271,7.694621,1999.0,
mastr_SEE997427643364,mastr_SEE997427643364,Natural Gas,OCGT,PP,DE,2.0,51.8885,6.759447,2015.0,
mastr_SEE948375642084,mastr_SEE948375642084,Oil,steam turbine,PP,DE,2.478,52.16102,10.431187,2013.0,
mastr_SEE901935169124,mastr_SEE901935169124,Oil,steam turbine,PP,DE,2.478,52.16102,10.431187,2013.0,
mastr_SEE982082292286,mastr_SEE982082292286,Oil,steam turbine,PP,DE,2.478,52.16102,10.431187,2013.0,
mastr_SEE957314384534,mastr_SEE957314384534,Natural Gas,OCGT,PP,DE,2.9,53.521651,10.033303,2006.0,
mastr_SEE931784983831,mastr_SEE931784983831,Natural Gas,OCGT,PP,DE,5.128,50.286739,12.23926,2012.0,2025.0
mastr_SEE910515406627,mastr_SEE910515406627,Natural Gas,OCGT,PP,DE,4.386,52.298901,8.908774,2017.0,
mastr_SEE944044057432,mastr_SEE944044057432,Natural Gas,OCGT,PP,DE,12.538,50.854711,12.919515,2023.0,
mastr_SEE936761155751,mastr_SEE936761155751,Natural Gas,OCGT,PP,DE,12.731399999999999,50.797766,12.918069,2022.0,
mastr_SEE928331694449,mastr_SEE928331694449,Natural Gas,OCGT,PP,DE,12.538,50.854711,12.919515,2023.0,
mastr_SEE909466066615,mastr_SEE909466066615,Natural Gas,OCGT,PP,DE,12.538,50.854711,12.919515,2023.0,
mastr_SEE946709181179,mastr_SEE946709181179,Natural Gas,OCGT,PP,DE,12.538,50.854711,12.919515,2023.0,
mastr_SEE972779194474,mastr_SEE972779194474,Natural Gas,OCGT,PP,DE,12.538,50.854711,12.919515,2023.0,
mastr_SEE974236609859,mastr_SEE974236609859,Natural Gas,OCGT,PP,DE,12.538,50.854711,12.919515,2023.0,
mastr_SEE955076814825,mastr_SEE955076814825,Natural Gas,OCGT,PP,DE,12.538,50.854711,12.919515,2023.0,
mastr_SEE912224455828,mastr_SEE912224455828,Natural Gas,OCGT,PP,DE,12.731399999999999,50.797766,12.918069,2022.0,
mastr_SEE901205245022,mastr_SEE901205245022,Natural Gas,OCGT,PP,DE,12.731399999999999,50.797766,12.918069,2022.0,
mastr_SEE917303295586,mastr_SEE917303295586,Natural Gas,OCGT,PP,DE,12.731399999999999,50.797766,12.918069,2022.0,
mastr_SEE903779951637,mastr_SEE903779951637,Natural Gas,OCGT,PP,DE,12.731399999999999,50.797766,12.918069,2022.0,
mastr_SEE903681763106,mastr_SEE903681763106,Natural Gas,OCGT,PP,DE,2.435,51.231478,10.532253,2014.0,
mastr_SEE988601422752,mastr_SEE988601422752,Natural Gas,OCGT,PP,DE,12.175,50.89659,11.587266,2022.0,
mastr_SEE967344144305,mastr_SEE967344144305,Natural Gas,OCGT,PP,DE,2.0,51.851567,13.948368,2018.0,
mastr_SEE996309208363,mastr_SEE996309208363,Natural Gas,OCGT,PP,DE,7.549,49.112298,9.785656,2022.0,
mastr_SEE915108754215,mastr_SEE915108754215,Oil,steam turbine,PP,DE,90.0,50.839811,6.965477,1962.0,
mastr_SEE971914041024,mastr_SEE971914041024,Natural Gas,OCGT,PP,DE,51.9,50.84122,6.965077,1996.0,
mastr_SEE946590750676,mastr_SEE946590750676,Natural Gas,OCGT,PP,DE,4.257,52.39008,13.032196,2016.0,
mastr_SEE941115201374,mastr_SEE941115201374,Natural Gas,OCGT,PP,DE,4.45,52.39008,13.032196,2024.0,
mastr_SEE990716880723,mastr_SEE990716880723,Natural Gas,OCGT,PP,DE,4.176,48.859313,8.183235,2013.0,
mastr_SEE905208372549,mastr_SEE905208372549,Oil,steam turbine,PP,DE,2.56,48.699631,9.00389,2017.0,
mastr_SEE974815857237,mastr_SEE974815857237,Natural Gas,OCGT,PP,DE,4.489,53.947659,10.197351,2019.0,
mastr_SEE922981583535,mastr_SEE922981583535,Natural Gas,OCGT,PP,DE,5.1,52.026341,8.866491,1988.0,
mastr_SEE992440873149,mastr_SEE992440873149,Oil,steam turbine,PP,DE,2.24,48.705356,8.987938,2016.0,
mastr_SEE981232569704,mastr_SEE981232569704,Oil,steam turbine,PP,DE,2.24,48.705356,8.987938,2016.0,
mastr_SEE955178360381,mastr_SEE955178360381,Natural Gas,OCGT,PP,DE,4.13,48.643186,12.458228,2019.0,
mastr_SEE976607134694,mastr_SEE976607134694,Natural Gas,OCGT,PP,DE,4.09,48.643206,12.458294,2014.0,
mastr_SEE993922966908,mastr_SEE993922966908,Natural Gas,OCGT,PP,DE,4.13,48.643203,12.458366,2017.0,
mastr_SEE933402065318,mastr_SEE933402065318,Natural Gas,OCGT,PP,DE,4.13,48.643208,12.458184,2017.0,
mastr_SEE972750176482,mastr_SEE972750176482,Natural Gas,OCGT,PP,DE,4.5,48.643048,12.458141,2019.0,
mastr_SEE933714674710,mastr_SEE933714674710,Natural Gas,OCGT,PP,DE,10.0,48.793949,11.48023,1964.0,
mastr_SEE960155611554,mastr_SEE960155611554,Natural Gas,OCGT,PP,DE,2.673,51.427858,6.866335,2021.0,
mastr_SEE936473203580,mastr_SEE936473203580,Natural Gas,OCGT,PP,DE,12.175,50.896589,11.587255,2022.0,
mastr_SEE912583238223,mastr_SEE912583238223,Natural Gas,OCGT,PP,DE,12.175,50.896592,11.587259,2022.0,
mastr_SEE969004747543,mastr_SEE969004747543,Natural Gas,OCGT,PP,DE,12.175,50.896588,11.587268,2022.0,
mastr_SEE951160693116,mastr_SEE951160693116,Natural Gas,OCGT,PP,DE,12.175,50.896593,11.587272,2022.0,
mastr_SEE922153723905,mastr_SEE922153723905,Natural Gas,OCGT,PP,DE,21.45,51.470843,6.862269,1971.0,
mastr_SEE937914003899,mastr_SEE937914003899,Oil,steam turbine,PP,DE,5.0,47.683669,10.318995,1978.0,
mastr_SEE953718174887,mastr_SEE953718174887,Natural Gas,OCGT,PP,DE,20.0,47.683669,10.318995,1988.0,
mastr_SEE957547122613,mastr_SEE957547122613,Natural Gas,OCGT,PP,DE,5.14,47.908871,8.219598,2014.0,
mastr_SEE976190807692,mastr_SEE976190807692,Natural Gas,OCGT,PP,DE,2.934,49.040667,10.969883,2014.0,
mastr_SEE973101826070,mastr_SEE973101826070,Natural Gas,OCGT,PP,DE,78.157,48.800824,12.868406,2010.0,
mastr_SEE931001040675,mastr_SEE931001040675,Natural Gas,OCGT,PP,DE,39.078,48.80084,12.868386,2010.0,
mastr_SEE919286948329,mastr_SEE919286948329,Natural Gas,OCGT,PP,DE,7.8,48.793949,11.48023,1964.0,
mastr_SEE972345915182,mastr_SEE972345915182,Natural Gas,OCGT,PP,DE,5.052,52.029609,8.907054,2022.0,
mastr_SEE994661495704,mastr_SEE994661495704,Oil,steam turbine,PP,DE,5.0,47.683669,10.318995,1978.0,
mastr_SEE926982393704,mastr_SEE926982393704,Natural Gas,OCGT,PP,DE,10.287,52.479086,13.455028,2023.0,
mastr_SEE907014530533,mastr_SEE907014530533,Natural Gas,OCGT,PP,DE,2.7,48.797734,8.329799,2013.0,
mastr_SEE986139817279,mastr_SEE986139817279,Natural Gas,OCGT,PP,DE,2.7,53.492256,10.182571,2024.0,
mastr_SEE924805414612,mastr_SEE924805414612,Natural Gas,OCGT,PP,DE,2.7,53.492276,10.182504,2024.0,
mastr_SEE958518628752,mastr_SEE958518628752,Natural Gas,OCGT,PP,DE,20.0,52.033525,8.538522,1966.0,
mastr_SEE999173384836,mastr_SEE999173384836,Natural Gas,OCGT,PP,DE,4.457,47.856872,12.134,2022.0,
mastr_SEE918028674410,mastr_SEE918028674410,Natural Gas,OCGT,PP,DE,4.457,47.856818,12.134003,2023.0,
mastr_SEE961012648119,mastr_SEE961012648119,Natural Gas,OCGT,PP,DE,2.304,50.010209,8.442313,2022.0,
mastr_SEE964290104919,mastr_SEE964290104919,Natural Gas,OCGT,PP,DE,9.93,50.027031,8.2409,2020.0,
mastr_SEE920825895844,mastr_SEE920825895844,Natural Gas,OCGT,PP,DE,9.93,50.027031,8.2409,2020.0,
mastr_SEE979557966681,mastr_SEE979557966681,Natural Gas,OCGT,PP,DE,9.93,50.027031,8.2409,2020.0,
mastr_SEE923769915258,mastr_SEE923769915258,Natural Gas,OCGT,PP,DE,53.0,49.439192,11.062094,2005.0,
mastr_SEE945401341942,mastr_SEE945401341942,Natural Gas,OCGT,PP,DE,9.93,50.027031,8.2409,2020.0,
mastr_SEE997770651436,mastr_SEE997770651436,Natural Gas,OCGT,PP,DE,9.93,50.027031,8.2409,2020.0,
mastr_SEE966089822219,mastr_SEE966089822219,Natural Gas,OCGT,PP,DE,9.93,50.027031,8.2409,2020.0,
mastr_SEE945569399960,mastr_SEE945569399960,Natural Gas,OCGT,PP,DE,9.93,50.027031,8.2409,2020.0,
mastr_SEE916830465356,mastr_SEE916830465356,Natural Gas,OCGT,PP,DE,9.93,50.027031,8.2409,2020.0,
mastr_SEE920494524915,mastr_SEE920494524915,Natural Gas,CCGT,PP,DE,204.0,49.494936,8.434017,2005.0,
mastr_SEE978324456240,mastr_SEE978324456240,Natural Gas,OCGT,PP,DE,4.549,50.991095,10.312829,1996.0,
mastr_SEE901927360195,mastr_SEE901927360195,Oil,steam turbine,PP,DE,2.34,48.401679,10.933528,1994.0,
mastr_SEE915268412710,mastr_SEE915268412710,Natural Gas,OCGT,PP,DE,4.612,48.523705,9.061742,1996.0,
mastr_SEE945237549437,mastr_SEE945237549437,Natural Gas,OCGT,PP,DE,4.612,48.523705,9.061742,1996.0,
mastr_SEE965768299069,mastr_SEE965768299069,Natural Gas,OCGT,PP,DE,54.832533000000005,51.523806,11.943448,1994.0,
mastr_SEE944122961347,mastr_SEE944122961347,Natural Gas,OCGT,PP,DE,173.0,49.494936,8.434017,1997.0,
mastr_SEE964821359092,mastr_SEE964821359092,Natural Gas,OCGT,PP,DE,4.459,50.008396,8.649851,2014.0,
mastr_SEE923421872301,mastr_SEE923421872301,Natural Gas,OCGT,PP,DE,165.5,49.494936,8.434017,1997.0,
mastr_SEE927473609168,mastr_SEE927473609168,Natural Gas,OCGT,PP,DE,72.46,48.177679,12.72044,1967.0,
mastr_SEE994477053693,mastr_SEE994477053693,Natural Gas,OCGT,PP,DE,4.831,48.110103,10.666811,1985.0,
mastr_SEE914414538991,mastr_SEE914414538991,Natural Gas,CCGT,PP,DE,204.0,49.494936,8.434017,2005.0,
mastr_SEE948869114622,mastr_SEE948869114622,Natural Gas,OCGT,PP,DE,6.610390000000001,48.110103,10.666811,1999.0,
mastr_SEE993957305321,mastr_SEE993957305321,Natural Gas,OCGT,PP,DE,13.52,50.569061,9.681688,1992.0,
mastr_SEE945436960576,mastr_SEE945436960576,Natural Gas,OCGT,PP,DE,7.15,50.569061,9.681688,2012.0,
mastr_SEE932621971301,mastr_SEE932621971301,Natural Gas,OCGT,PP,DE,7.15,50.569061,9.681688,2012.0,
mastr_SEE968474056711,mastr_SEE968474056711,Natural Gas,OCGT,PP,DE,21.861,50.034858,8.247685,2021.0,
mastr_SEE919189403703,mastr_SEE919189403703,Natural Gas,OCGT,PP,DE,21.861,50.035035,8.247999,2021.0,
mastr_SEE906257837416,mastr_SEE906257837416,Oil,steam turbine,PP,DE,28.0,53.089336,14.225934,1972.0,
mastr_SEE960529046555,mastr_SEE960529046555,Oil,steam turbine,PP,DE,34.5,53.089336,14.225934,1994.0,
mastr_SEE943750140889,mastr_SEE943750140889,Oil,steam turbine,PP,DE,59.0,53.089336,14.225934,2011.0,
mastr_SEE999539592561,mastr_SEE999539592561,Natural Gas,OCGT,PP,DE,27.2,54.805049,9.430341,2016.0,
mastr_SEE958184152735,mastr_SEE958184152735,Natural Gas,OCGT,PP,DE,28.0,54.805049,9.430341,1980.0,
mastr_SEE995872451435,mastr_SEE995872451435,Natural Gas,OCGT,PP,DE,5.746,54.778565,9.431982,2008.0,2025.0
mastr_SEE961668114655,mastr_SEE961668114655,Natural Gas,OCGT,PP,DE,4.72,47.819821,10.434255,2005.0,
mastr_SEE940780197517,mastr_SEE940780197517,Natural Gas,OCGT,PP,DE,14.468,52.274461,8.119747,1994.0,
mastr_SEE934554511586,mastr_SEE934554511586,Natural Gas,OCGT,PP,DE,5.083,50.872031,13.394116,1976.0,
mastr_SEE987633796220,mastr_SEE987633796220,Hard Coal,steam turbine,PP,DE,136.0,52.420476,9.65067,1989.0,
mastr_SEE932928232242,mastr_SEE932928232242,Hard Coal,steam turbine,PP,DE,136.0,52.420476,9.65067,1989.0,
mastr_SEE999585452499,mastr_SEE999585452499,Natural Gas,OCGT,PP,DE,82.0,52.372251,9.71504,2011.0,
mastr_SEE983959934148,mastr_SEE983959934148,Natural Gas,OCGT,PP,DE,78.0,52.372251,9.71504,1996.0,
mastr_SEE965551192713,mastr_SEE965551192713,Natural Gas,OCGT,PP,DE,70.0,52.372251,9.71504,2009.0,
mastr_SEE963193269473,mastr_SEE963193269473,Natural Gas,OCGT,PP,DE,4.2,48.742774,8.347767,1986.0,
mastr_SEE926313104276,mastr_SEE926313104276,Natural Gas,OCGT,PP,DE,55.014,51.685674,7.100271,2022.0,
mastr_SEE910951087138,mastr_SEE910951087138,Natural Gas,OCGT,PP,DE,4.8,51.219832,6.69801,1992.0,
mastr_SEE957488519732,mastr_SEE957488519732,Natural Gas,OCGT,PP,DE,9.5,51.220072,6.697,1971.0,
mastr_SEE999195292805,mastr_SEE999195292805,Natural Gas,OCGT,PP,DE,2.05,50.700325,7.10362,2016.0,
mastr_SEE928263467494,mastr_SEE928263467494,Natural Gas,OCGT,PP,DE,2.05,50.700325,7.10362,2016.0,
mastr_SEE914018262315,mastr_SEE914018262315,Natural Gas,OCGT,PP,DE,2.05,50.700325,7.10362,2016.0,
mastr_SEE957285549260,mastr_SEE957285549260,Hard Coal,steam turbine,PP,DE,32.9,54.805049,9.430341,1988.0,
mastr_SEE903702464654,mastr_SEE903702464654,Natural Gas,OCGT,PP,DE,5.238,53.403091,8.132755,1989.0,
mastr_SEE980976424690,mastr_SEE980976424690,Natural Gas,OCGT,PP,DE,7.662,53.403091,8.132755,2003.0,
mastr_SEE995754822537,mastr_SEE995754822537,Natural Gas,OCGT,PP,DE,6.127,53.403091,8.132755,2007.0,
mastr_SEE961202959384,mastr_SEE961202959384,Natural Gas,OCGT,PP,DE,6.127,53.403091,8.132755,2007.0,
mastr_SEE947894664195,mastr_SEE947894664195,Natural Gas,OCGT,PP,DE,4.459,50.008127,8.650717,2014.0,
mastr_SEE954169155876,mastr_SEE954169155876,Hard Coal,steam turbine,PP,DE,49.0,50.111696,8.745203,1988.0,
mastr_SEE906231810480,mastr_SEE906231810480,Natural Gas,OCGT,PP,DE,5.538,53.518421,9.954355,2013.0,
mastr_SEE943297204990,mastr_SEE943297204990,Natural Gas,OCGT,PP,DE,38.6102,49.213431,6.974176,2012.0,
mastr_SEE956631893736,mastr_SEE956631893736,Natural Gas,OCGT,PP,DE,9.0,51.175553,6.839394,1963.0,
mastr_SEE949722134498,mastr_SEE949722134498,Natural Gas,OCGT,PP,DE,11.88,51.175553,6.839394,1965.0,
mastr_SEE952807166543,mastr_SEE952807166543,Natural Gas,OCGT,PP,DE,11.88,51.175553,6.839394,1965.0,
mastr_SEE945580171361,mastr_SEE945580171361,Natural Gas,OCGT,PP,DE,18.0,51.175553,6.839394,1980.0,
mastr_SEE907828499484,mastr_SEE907828499484,Natural Gas,OCGT,PP,DE,18.0,51.175553,6.839394,1983.0,
mastr_SEE919670420011,mastr_SEE919670420011,Natural Gas,OCGT,PP,DE,3.0,48.443447,10.716584,2015.0,
mastr_SEE989496746206,mastr_SEE989496746206,Natural Gas,OCGT,PP,DE,6.676,53.058619,8.896613,2012.0,
mastr_SEE947171130634,mastr_SEE947171130634,Natural Gas,OCGT,PP,DE,5.63,47.897851,10.620341,2012.0,
mastr_SEE918548652318,mastr_SEE918548652318,Oil,steam turbine,PP,DE,3.6,50.545167,9.675067,2010.0,
mastr_SEE982737649953,mastr_SEE982737649953,Natural Gas,OCGT,PP,DE,2.62534,51.862621,8.322537,2016.0,
mastr_SEE978426302629,mastr_SEE978426302629,Oil,steam turbine,PP,DE,6.29,50.545167,9.675067,2010.0,
mastr_SEE976995281321,mastr_SEE976995281321,Oil,steam turbine,PP,DE,2.76,50.545167,9.675067,2010.0,
mastr_SEE970444408703,mastr_SEE970444408703,Oil,steam turbine,PP,DE,2.76,50.545167,9.675067,2010.0,
mastr_SEE918541277334,mastr_SEE918541277334,Oil,steam turbine,PP,DE,2.76,50.545167,9.675067,2010.0,
mastr_SEE967464788519,mastr_SEE967464788519,Oil,steam turbine,PP,DE,2.76,50.545167,9.675067,2011.0,
mastr_SEE959614237596,mastr_SEE959614237596,Oil,steam turbine,PP,DE,2.76,50.545167,9.675067,2011.0,
mastr_SEE941150829175,mastr_SEE941150829175,Natural Gas,OCGT,PP,DE,2.62533,51.862621,8.322537,2016.0,
mastr_SEE933862813931,mastr_SEE933862813931,Natural Gas,OCGT,PP,DE,2.62533,51.862621,8.322537,2016.0,
mastr_SEE914749097217,mastr_SEE914749097217,Natural Gas,OCGT,PP,DE,4.44,49.052059,8.278771,2013.0,
mastr_SEE967844487346,mastr_SEE967844487346,Natural Gas,OCGT,PP,DE,51.0,49.80073,9.923883,2005.0,
mastr_SEE984352856976,mastr_SEE984352856976,Natural Gas,OCGT,PP,DE,3.119,51.411189,12.448219,2009.0,
mastr_SEE972526098451,mastr_SEE972526098451,Natural Gas,OCGT,PP,DE,23.0,49.80073,9.923883,1971.0,
mastr_SEE969792129750,mastr_SEE969792129750,Natural Gas,OCGT,PP,DE,4.44,49.052059,8.278771,2013.0,
mastr_SEE919395394109,mastr_SEE919395394109,Natural Gas,OCGT,PP,DE,3.36,51.411189,12.448219,2016.0,
mastr_SEE944095305490,mastr_SEE944095305490,Natural Gas,OCGT,PP,DE,30.0,49.80073,9.923883,2009.0,
mastr_SEE900240101683,mastr_SEE900240101683,Natural Gas,OCGT,PP,DE,4.44,49.052059,8.278771,2013.0,
